name,value,rarity,weight,image,desc
Aston Martin Valkyrie 2023,2750000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/4/43/FH6_Aston_Martin_Valkyrie.png/revision/latest/scale-to-width-down/1200?cb=20260516171748,
Pagani Huayra R 2021,2750000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/2/23/FH6_Pagani_Huayra_R.png/revision/latest?cb=20260516180700,
Ferrari 288 GTO 1984,2800000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/7/78/FH6_Ferrari_288_GTO.png/revision/latest/scale-to-width-down/1200?cb=20260516173332,
Mercedes-AMG Mercedes-AMG ONE 2021,2800000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/6/6c/FH6_Mercedes-AMG_Mercedes-AMG_ONE.png/revision/latest/scale-to-width-down/1200?cb=20260516175600,
Koenigsegg Agera RS 2017,2900000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/c/c9/FH6_Koenigsegg_Agera_RS.png/revision/latest/scale-to-width-down/1200?cb=20260516175050,
Aston Martin Vulcan AMR Pro 2017,3000000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/6/68/FH6_Aston_Martin_Vulcan_AMR_Pro.png/revision/latest/scale-to-width-down/1200?cb=20260516171750,
Ferrari LaFerrari 2013,3000000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/b/b2/FH6_Ferrari_LaFerrari.png/revision/latest/scale-to-width-down/1200?cb=20260516173909,
Shelby Cobra 427 S/C 1965,3000000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/1/19/FH6_Shelby_Cobra_427.png/revision/latest/scale-to-width-down/1200?cb=20260516181155,
Gordon Murray Automotive T.50 2022,3050000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/7/79/FH6_Gordon_Murray_Automotive_T.50.png/revision/latest/scale-to-width-down/1200?cb=20260516174737,
Maserati MC12 Versione Corsa 2008,3100000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/4/47/FH6_Maserati_MC12_Versione_Corsa.png/revision/latest?cb=20260516175348,
Apollo Intensa Emozione 2019,3200000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/f/f3/FH6_Apollo_Intensa_Emozione.png/revision/latest/scale-to-width-down/1200?cb=20260516171738,
Ferrari 599XX Evolution 2012,3200000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/e/e1/FH6_Ferrari_599X_Evolution.png/revision/latest/scale-to-width-down/1200?cb=20260516173347,
Ferrari F40 Competizione 1989,3200000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/0/01/FH6_Ferrari_F40_Competizione.png/revision/latest/scale-to-width-down/1200?cb=20260516173355,
Jaguar C-X75 2010,3200000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/3/30/FH6_Jaguar_C-X75.png/revision/latest/scale-to-width-down/1200?cb=20260516174820,
Koenigsegg CCGT 2008,3400000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/8/88/FH6_Koenigsegg_CCGT.png/revision/latest/scale-to-width-down/1200?cb=20260516175052,
McLaren Sabre 2021,3400000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/5/5e/FH6_McLaren_Sabre.png/revision/latest/scale-to-width-down/1200?cb=20260516175549,
Alfa Romeo 33 Stradale 1968,3500000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/2/2c/FH6_Alfa_Romeo_33_Stradale.png/revision/latest/scale-to-width-down/1200?cb=20260516171727,
Ferrari Enzo Ferrari 2002,3500000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/2/22/FH6_Ferrari_Enzo.png/revision/latest/scale-to-width-down/1200?cb=20260516173351,
Koenigsegg Jesko 2020,3500000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/d/d5/FH6_Koenigsegg_Jesko.png/revision/latest/scale-to-width-down/1200?cb=20260516175054,
Ferrari 512 S 1970,3600000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/3/39/FH6_Ferrari_512_S.png/revision/latest/scale-to-width-down/1200?cb=20260516173344,
Mercedes-Benz AMG CLK GTR 1998,3600000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/4/4e/FH6_Mercedes-Benz_AMG_CLK_GTR.png/revision/latest/scale-to-width-down/1200?cb=20260516175609,
Pagani Huayra BC Coupe 2016,3600000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/c/cb/FH6_Pagani_Huayra_BC.png/revision/latest/scale-to-width-down/1200?cb=20260516180659,
Koenigsegg One:1 2015,3750000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/4/4f/FH6_Koenigsegg_One1.png/revision/latest/scale-to-width-down/1200?cb=20260516175055,
Maserati MC12 2004,3750000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/4/4e/FH6_Maserati_MC12.png/revision/latest/scale-to-width-down/1200?cb=20260516175349,
Lamborghini Veneno 2013,3950000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/c/c1/FH6_Lamborghini_Veneno.png/revision/latest/scale-to-width-down/1200?cb=20260516175325,
Pagani Zonda Cinque Roadster 2010,4000000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/1/11/FH6_Pagani_Zonda_Cinque_Roadster.png/revision/latest/scale-to-width-down/1200?cb=20260516180701,
Porsche 911 GT1 Strassenversion 1997,4000000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/4/41/FH6_Porsche_911_GT1_Strassenversion.png/revision/latest?cb=20260516180850,
Aston Martin Valkyrie AMR Pro 2022,4200000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/e/e9/FH6_Aston_Martin_Valkyrie_AMR_Pro.png/revision/latest/scale-to-width-down/1200?cb=20260516171747,
Ferrari FXX K 2014,4300000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/e/ea/FH6_Ferrari_FXX-K.png/revision/latest/scale-to-width-down/1200?cb=20260516173905,
Jaguar D-Type 1956,4300000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/a/a5/FH6_Jaguar_D-type.png/revision/latest/scale-to-width-down/1200?cb=20260516174822,
Ferrari F50 1995,4500000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/d/d6/FH6_Ferrari_F50.png/revision/latest/scale-to-width-down/1200?cb=20260516173359,
Ferrari FXX-K Evo 2018,4500000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/b/b8/FH6_Ferrari_FXX-K_Evo.png/revision/latest/scale-to-width-down/1200?cb=20260516173904,
Pagani Zonda R 2009,4750000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/5/5b/FH6_Pagani_Zonda_R.png/revision/latest/scale-to-width-down/1200?cb=20260516180702,
McLaren F1 1993,5000000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/e/e1/FH6_McLaren_F1.png/revision/latest/scale-to-width-down/1200?cb=20260516175547,
Porsche Mission R 2022,5000000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/a/a6/FH6_Porsche_Mission_R.png/revision/latest/scale-to-width-down/1200?cb=20260516181134,
