name,value,rarity,weight,image,desc
Formula Drift #530 HSV Maloo Gen-F 2016,150000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/0/0d/FH6_Formula_Drift_530_HSV_Maloo_Gen-F.png/revision/latest/scale-to-width-down/1200?cb=20260516174730,
Formula Drift #777 Nissan 240SX 1997,150000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/8/87/FH6_Formula_Drift_777_Nissan_240SX.png/revision/latest/scale-to-width-down/1200?cb=20260516174023,
Formula Drift #91 BMW M2 2020,150000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/0/01/FH6_Formula_Drift_91_BMW_M2.png/revision/latest?cb=20260516174014,
Formula Drift #98 BMW 325i 1989,150000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/e/e5/FH6_Formula_Drift_98_BMW_325i.png/revision/latest/scale-to-width-down/1200?cb=20260516174016,
Formula Drift #99 Mazda RX-8 2009,150000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/a/a9/FH6_Formula_Drift_99_Mazda_RX-8.png/revision/latest/scale-to-width-down/1200?cb=20260516174017,
Honda #19 101 Motorsport CRX WTAC 1990,150000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/0/02/FH6_Honda_19_CRX_WTAC.png/revision/latest/scale-to-width-down/1200?cb=20260516174745,
Honda #21 Hardrace/JDMYard Civic WTAC 1992,150000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/6/6d/FH6_Honda_21_HardraceJDMYard_Civic_WTAC.png/revision/latest/scale-to-width-down/1200?cb=20260516174746,
Honda #33 Integra WTAC 2001,150000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/6/6c/FH6_Honda_-33_Integra_WTAC.png/revision/latest/scale-to-width-down/1200?cb=20260511234130,
Porsche 928 GTS 1993,150000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/6/63/FH6_Porsche_928.png/revision/latest?cb=20260516180910,
Subaru WRX STI ARX Supercar 2018,150000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/0/03/FH6_Subaru_WRX_STI_ARX_Supercar.png/revision/latest/scale-to-width-down/1200?cb=20260516181420,
Ultima Evolution Coupe 1020,150000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/0/0b/FH6_Ultima_Evolution_Coupe_1020.png/revision/latest/scale-to-width-down/1200?cb=20260516181618,
Volkswagen #34 Volkswagen Andretti Rally Cross Beetle 2017,150000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/e/ea/FH6_Volkswagen_34_Andretti_Rallycross_Beetle.png/revision/latest?cb=20260516181619,
Opel Manta 400 1984,152000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/8/83/FH6_Opel_Manta_400.png/revision/latest/scale-to-width-down/1200?cb=20260516180658,
Ford Mustang SVT Cobra R 2000,153000,COMMON,1,https://static.wikia.nocookie.net/forzamotorsport/images/1/10/FH6_Ford_Mustang_SVT_Cobra_R_2000.png/revision/latest/scale-to-width-down/1200?cb=20260516174724,
Chevrolet Corvette Z06 2023,155000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/d/d8/FH6_Chevrolet_Corvette_Z06_2023.png/revision/latest/scale-to-width-down/1200?cb=20260516172723,
Alumicraft #122 Class 1 Buggy 2021,160000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/1/1a/FH6_Alumicraft_122_Class_1_Buggy.png/revision/latest/scale-to-width-down/1200?cb=20260516171733,
Audi R8 V10 plus 2016,160000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/1/19/FH6_Audi_R8_V10_plus.png/revision/latest/scale-to-width-down/1200?cb=20260516171758,
Nissan Skyline 2000,169000,BARN FIND,1,https://static.wikia.nocookie.net/forzamotorsport/images/0/0e/FH6_Nissan_Skyline_2000GT-R.png/revision/latest/scale-to-width-down/1200?cb=20260516180644,
Bentley Continental GT Convertible 2021,170000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/f/f7/FH6_Bentley_Continental_GTC.png/revision/latest/scale-to-width-down/1200?cb=20260516172614,
Aston Martin DB11 2017,175000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/e/eb/FH6_Aston_Martin_DB11.png/revision/latest/scale-to-width-down/1200?cb=20260516171742,
Audi RS 4 Avant 2001,175000,COMMON,1,https://static.wikia.nocookie.net/forzamotorsport/images/a/a2/FH6_Audi_RS_4_Avant_2001.png/revision/latest/scale-to-width-down/1200?cb=20260516171803,
Dodge Coronet Super Bee 1970,175000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/6/6f/FH6_Dodge_Coronet_Super_Bee.png/revision/latest/scale-to-width-down/1200?cb=20260516173319,
Mercedes-Benz C 63 AMG Coupé Black Series 2012,175000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/4/46/FH6_Mercedes-Benz_C_63_AMG_Coupe_Black_Series.png/revision/latest/scale-to-width-down/1200?cb=20260516175613,
Volkswagen Type 2 De Luxe 1963,178000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/6/6b/FH6_Volkswagen_Type_2_Deluxe.png/revision/latest?cb=20260516181635,
Porsche Cayman GT3 WTAC 2005,180000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/6/63/FH6_Porsche_Cayman_GT3_WTA.png/revision/latest/scale-to-width-down/1200?cb=20260513191339,
Datsun #269 Attacking the Clock Racing 240Z 'All Carbon Hill Climb Beast' 1972,185000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/e/e3/FH6_Datsun_269_Attacking_The_Clock_Racing_240Z_Time_Attack.png/revision/latest/scale-to-width-down/1200?cb=20260516173039,
Ford #5 Escort RS1800,185000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/f/f6/FH6_Ford_5_Escort_RS1800_MK_II.png/revision/latest/scale-to-width-down/1200?cb=20260516173916,
Formula Drift #151 Toyota GR Supra 2020,185000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/7/7a/FH6_Formula_Drift_151_Toyota_GR_Supra.png/revision/latest/scale-to-width-down/1200?cb=20260516174019,
Ariel Atom 500 V8 2013,190000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/4/4a/FH6_Ariel_Atom_V8.png/revision/latest/scale-to-width-down/1200?cb=20260516171739,
Porsche 718 Cayman GT4 RS 2022,190000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/5/56/FH6_Porsche_718_Cayman_GT4_RS.png/revision/latest?cb=20260516180846,
Acura NSX Type S 2022,193000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/b/bf/FH6_Acura_NSX_Type-S.png/revision/latest/scale-to-width-down/1200?cb=20260516171722,
BAC Mono 2014,196000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/c/c2/FH6_BAC_Mono.png/revision/latest/scale-to-width-down/1200?cb=20260516171822,
BMW M3 GTS 2010,198000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/e/eb/FH6_BMW_M3_GTS.png/revision/latest/scale-to-width-down/1200?cb=20260516172635,
Ferrari Portofino 2018,200000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/a/a5/FH6_Ferrari_Portofino.png/revision/latest/scale-to-width-down/1200?cb=20260516173912,
Formula Drift #64 Forsberg Racing Nissan Z 2023,200000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/2/2f/FH6_Formula_Drift_64_Forsberg_Racing_Nissan_Z.png/revision/latest/scale-to-width-down/1200?cb=20260516174013,
Lamborghini Huracán LP 610-4 2014,200000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/6/64/FH6_Lamborghini_Huracan_LP_610-4.png/revision/latest/scale-to-width-down/1200?cb=20260516175112,
Lamborghini Urus 2019,200000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/8/86/FH6_Lamborghini_Urus.png/revision/latest/scale-to-width-down/1200?cb=20260516175324,
Mercedes-AMG GT Black Series 'Welcome Pack' 2020,200000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/7/78/FH6_Mercedes-AMG_GT_Black_Series_Welcome_Pack.png/revision/latest/scale-to-width-down/1200?cb=20260516175555,
Mercedes-Benz 190E 2.5-16 Evolution II 1990,200000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/d/df/FH6_Mercedes-Benz_190E_2.5-16_Evolution_II.png/revision/latest/scale-to-width-down/1200?cb=20260516175605,
Nissan Skyline GT-R V·Spec II 2000,200000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/0/08/FH6_Nissan_Skyline_GT-R_V-Spec_II.png/revision/latest/scale-to-width-down/1200?cb=20260516180649,
Porsche Taycan Turbo S 2020,200000,COMMON,1,https://static.wikia.nocookie.net/forzamotorsport/images/7/75/FH6_Porsche_Taycan_Turbo_S.png/revision/latest/scale-to-width-down/1200?cb=20260516181136,
Ferrari 458 Italia 2009,210000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/0/0d/FH6_Ferrari_458_Italia.png/revision/latest/scale-to-width-down/1200?cb=20260516173336,
Lamborghini Gallardo LP570-4 Spyder Performante 2012,210000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/1/18/FH6_Lamborghini_Gallardo_LP_570-4_Spyder_Performante.png/revision/latest/scale-to-width-down/1200?cb=20260516175110,
Ford XB Falcon GT 1973,218000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/4/4c/FH6_Ford_XB_Falcon_GT.png/revision/latest/scale-to-width-down/1200?cb=20260516173937,
Maserati MC20 2022,220000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/a/a9/FH6_Maserati_MC20.png/revision/latest/scale-to-width-down/1200?cb=20260511232158,
McLaren Artura 2023,220000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/a/ab/FH6_McLaren_Artura.png/revision/latest/scale-to-width-down/1200?cb=20260516175545,
MG Metro 6R4 1986,220000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/6/66/FH6_MG_Metro_6R4.png/revision/latest/scale-to-width-down/1200?cb=20260516180353,
MINI X-Raid All4 Racing Countryman 2013,220000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/9/91/FH6_MINI_X-Raid_All4_Racing_Countryman.png/revision/latest/scale-to-width-down/1200?cb=20260516180357,
Nissan GT-R NISMO 2024,220000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/a/ad/FH6_Nissan_GT-R_NISMO_2024.png/revision/latest?cb=20260516180625,
Dodge Charger R/T 1969,224000,TREASURE,1,https://static.wikia.nocookie.net/forzamotorsport/images/8/81/FH6_Dodge_Charger_RT.png/revision/latest/scale-to-width-down/1200?cb=20260516173317,
Alfa Romeo Giulia GTAm 2021,225000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/8/8f/FH6_Alfa_Romeo_Giulia_GTAm.png/revision/latest/scale-to-width-down/1200?cb=20260713205813,
Mercedes-Benz AMG Hammer Coupe 1987,225000,COMMON,1,https://static.wikia.nocookie.net/forzamotorsport/images/c/cf/FH6_Mercedes-Benz_AMG_Hammer_Coupe.png/revision/latest/scale-to-width-down/1200?cb=20260516175610,
Mercedes-Benz Unimog U5023,235000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/3/35/FH6_Mercedes-Benz_Unimog_U5023.png/revision/latest?cb=20260516175618,
Lucid Air Sapphire 2024,240000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/0/0e/FH6_Lucid_Air_Sapphire.png/revision/latest/scale-to-width-down/1200?cb=20260516175346,
Porsche 911 Turbo 3.3 1982,240000,BARN FIND,1,https://static.wikia.nocookie.net/forzamotorsport/images/d/d9/FH6_Porsche_911_Turbo_3.3.png/revision/latest?cb=20260516180904,
Abarth 124 Spider 2017,250000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/b/b8/FH6_Abarth_124_Spider.png/revision/latest/scale-to-width-down/1200?cb=20260713205812,
Abarth 695 Biposto 2016,250000,COMMON,1,https://static.wikia.nocookie.net/forzamotorsport/images/5/5a/FH6_Abarth_695_Biposto.png/revision/latest/scale-to-width-down/1200?cb=20260516171719,
Aston Martin DBX 2021,250000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/1/1e/FH6_Aston_Martin_DBX.png/revision/latest/scale-to-width-down/1200?cb=20260516171744,
Aston Martin Vantage 2019,250000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/9/94/FH6_Aston_Martin_Vantage.png/revision/latest/scale-to-width-down/1200?cb=20260516171749,
Audi R8 Coupé V10 GT RWD 2023,250000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/9/96/FH6_Audi_R8_Coupe_V10_GT_RWD.png/revision/latest/scale-to-width-down/1200?cb=20260516171754,
Bentley Bentayga 2016,250000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/a/a1/FH6_Bentley_Bentayga.png/revision/latest/scale-to-width-down/1200?cb=20260516172613,
BMW M2 Competition Coupé 2020,250000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/5/5f/FH6_BMW_M2_Competition_Coupe.png/revision/latest/scale-to-width-down/1200?cb=20260516172623,
BMW M3 1988,250000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/6/60/FH6_BMW_M3_1988.png/revision/latest/scale-to-width-down/1200?cb=20260516172627,
Casey Currie Motorsports #4402,250000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/4/43/FH6_Casey_Currie_Motorsports_4402_Ultra_4_Trophy_Jeep.png/revision/latest/scale-to-width-down/1200?cb=20260516173005,
Chevrolet Corvette 1960,250000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/9/9e/FH6_Chevrolet_Corvette_1960.png/revision/latest/scale-to-width-down/1200?cb=20260516172717,
Chevrolet Corvette ZR-1 1970,250000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/3/39/FH6_Chevrolet_Corvette_ZR-1_1970.png/revision/latest/scale-to-width-down/1200?cb=20260516173026,
Chevrolet Corvette ZR1 2019,250000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/4/4e/FH6_Chevrolet_Corvette_ZR1_2019.png/revision/latest/scale-to-width-down/1200?cb=20260516172728,
Datsun 2000,250000,COMMON,1,https://static.wikia.nocookie.net/forzamotorsport/images/e/e9/FH6_Datsun_2000_Roadster.png/revision/latest/scale-to-width-down/1200?cb=20260516173042,
De Tomaso Pantera GT5 1984,250000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/d/d4/FH6_De_Tomaso_Pantera_GT5.png/revision/latest/scale-to-width-down/1200?cb=20260713205816,
DeBerti Chevrolet Silverado 1500,250000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/6/63/FH6_DeBerti_Chevrolet_Silverado_1500_Drift_Truck.png/revision/latest/scale-to-width-down/1200?cb=20260516173043,
DeBerti Toyota Tacoma TRD 'The Performance Truck' 2019,250000,COMMON,1,https://static.wikia.nocookie.net/forzamotorsport/images/b/b1/FH6_DeBerti_Toyota_Tacoma_TRD_The_Performance_Truck.png/revision/latest/scale-to-width-down/1200?cb=20260516173046,
Dodge Ram SRT-10 2006,250000,COMMON,1,https://static.wikia.nocookie.net/forzamotorsport/images/7/78/FH6_Dodge_Ram_SRT-10.png/revision/latest/scale-to-width-down/1200?cb=20260516173323,
Ferrari 488 GTB 2015,250000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/9/9e/FH6_Ferrari_488_GTB.png/revision/latest/scale-to-width-down/1200?cb=20260516173342,
Ferrari F355 Berlinetta 1994,250000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/a/ad/FH6_Ferrari_F355_Berlinetta.png/revision/latest/scale-to-width-down/1200?cb=20260516173400,
Ferrari FXX-K Evo 'Welcome Pack' 2018,250000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/b/b1/FH6_Ferrari_FXX-K_Evo_Welcome_Pack.png/revision/latest/scale-to-width-down/1200?cb=20260516173402,
Ferrari Roma 2020,250000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/8/88/FH6_Ferrari_Roma.png/revision/latest/scale-to-width-down/1200?cb=20260516173411,
Ford F-150 Lightning 2022,250000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/5/54/FH6_Ford_F-150_Lightning.png/revision/latest/scale-to-width-down/1200?cb=20260516173928,
Ford F-150 SVT Lightning 2003,250000,COMMON,1,https://static.wikia.nocookie.net/forzamotorsport/images/9/98/FH6_Ford_F-150_SVT_Lightning.png/revision/latest/scale-to-width-down/1200?cb=20260516173931,
Ford M-Sport Fiesta RS 2017,250000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/9/95/FH6_Ford_M-Sport_Fiesta_RS.png/revision/latest/scale-to-width-down/1200?cb=20260516173948,
Ford Supervan 3 1994,250000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/4/44/FH6_Ford_Supervan_3.png/revision/latest/scale-to-width-down/1200?cb=20260516174007,
Formula Drift #13 Ford Mustang 2015,250000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/4/4b/FH6_Formula_Drift_13_Ford_Mustang.png/revision/latest/scale-to-width-down/1200?cb=20260516174010,
Formula Drift #43 Dodge Viper SRT10 2006,250000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/1/17/FH6_Formula_Drift_43_Dodge_Viper_SRT10.png/revision/latest/scale-to-width-down/1200?cb=20260516174012,
GR GR GT (Prototype) 2025,250000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/e/e6/FH6_GR_GT_Prototype.png/revision/latest/scale-to-width-down/1200?cb=20260511225755,
Honda CR-X SiR 1991,250000,COMMON,1,https://static.wikia.nocookie.net/forzamotorsport/images/e/e4/FH6_Honda_CRX_SiR.png/revision/latest/scale-to-width-down/1200?cb=20260516175035,
Jaguar E-type 1961,250000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/e/e0/FH6_Jaguar_E-type.png/revision/latest/scale-to-width-down/1200?cb=20260516174823,
Lamborghini Huracán EVO 2020,250000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/8/8d/FH6_Lamborghini_Huracan_EVO.png/revision/latest/scale-to-width-down/1200?cb=20260516175111,
Lamborghini Temerario 2024,250000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/f/f8/FH6_Lamborghini_Temerario.png/revision/latest/scale-to-width-down/1200?cb=20260713205821,
Land Rover Defender 110 X 2020,250000,COMMON,1,https://static.wikia.nocookie.net/forzamotorsport/images/1/12/FH6_Land_Rover_Defender_110_X.png/revision/latest/scale-to-width-down/1200?cb=20260516175330,
Lotus Emira 2023,250000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/b/ba/FH6_Lotus_Emira.png/revision/latest?cb=20260516175340,
Lotus Exige Cup 430 2018,250000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/1/11/FH6_Lotus_Exige_Cup_430.png/revision/latest/scale-to-width-down/1200?cb=20260516175344,
Mazda Cosmo 110S Series II 1972,250000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/e/e4/FH6_Mazda_Cosmo_110S_Series_II.png/revision/latest/scale-to-width-down/1200?cb=20260516175353,
Mercedes-AMG GT 4-Door Coupé 2018,250000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/0/04/FH6_Mercedes-AMG_GT_4-Door_Coupe.png/revision/latest/scale-to-width-down/1200?cb=20260516175554,
