name,value,rarity,weight,image,desc
Toyota MR2 GT 1995,28000,RARE,30,https://static.wikia.nocookie.net/forzamotorsport/images/5/5d/FH6_Toyota_MR2_GT.png/revision/latest?cb=20260516181450,
Toyota Supra 2.0 GT 1992,28000,RARE,30,https://static.wikia.nocookie.net/forzamotorsport/images/2/27/FH6_Toyota_Supra_2.0_GT.png/revision/latest?cb=20260516181500,
Audi RS 4 Avant 2013,30000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/f/f6/FH6_Audi_RS_4_Avant_2013.png/revision/latest/scale-to-width-down/1200?cb=20260516171804,
Ford Racing Puma 1999,30000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/3/3a/FH6_Ford_Racing_Puma.png/revision/latest?cb=20260516174726,
MINI John Cooper Works GP 2012,30000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/b/b5/FH6_MINI_John_Cooper_Works_GP_2012.png/revision/latest/scale-to-width-down/1200?cb=20260516180355,
Mitsubishi Lancer Evolution VIII MR 2004,30000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/1/14/FH6_Mitsubishi_Lancer_Evolution_VIII_MR.png/revision/latest/scale-to-width-down/1200?cb=20260516180412,
Porsche 944 Turbo 1989,30000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/2/25/FH6_Porsche_968_Turbo_S.png/revision/latest?cb=20260516180913,
Toyota Celica GT-Four RC ST185 1992,30000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/c/c4/FH6_Toyota_Celica_GT-Four_RC_ST185.png/revision/latest?cb=20260516181430,
Hyundai i30 N 2020,32000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/8/83/FH6_Hyundai_i30_N.png/revision/latest/scale-to-width-down/1200?cb=20260516174816,
Renault Megane R.S. 2018,32000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/d/dd/FH6_Renault_Megane_R.S..png/revision/latest?cb=20260516181146,
Mazda RX-8 R3 2011,33000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/e/eb/FH6_Mazda_RX-8_R3.png/revision/latest/scale-to-width-down/1200?cb=20260516175536,
Mercedes-AMG C 63 S Coupé 2016,34000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/3/36/FH6_Mercedes-AMG_C63_S_Coupe.png/revision/latest/scale-to-width-down/1200?cb=20260516175552,
Polaris RZR Pro XP Ultimate 2021,34000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/2/2b/FH6_Polaris_RZR_Pro_XP_Ultimate.png/revision/latest/scale-to-width-down/1200?cb=20260516180838,
Toyota Tacoma TRD Pro 2019,34000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/c/cb/FH6_Toyota_Tacoma_TRD_Pro.png/revision/latest?cb=20260516181610,
Audi RS 6 2003,35000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/6/63/FH6_Audi_RS_6_2003.png/revision/latest/scale-to-width-down/1200?cb=20260516172218,
Audi TT RS Coupé 2010,35000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/4/46/FH6_Audi_TT_RS_Coupe_2010.png/revision/latest/scale-to-width-down/1200?cb=20260516171818,
Ford Mustang RTR Spec 5 2018,35000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/b/be/FH6_Ford_Mustang_RTR.png/revision/latest/scale-to-width-down/1200?cb=20260516174720,
Honda Civic Type R 2018,35000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/9/98/FH6_Honda_Civic_Type_R_2018.png/revision/latest/scale-to-width-down/1200?cb=20260516174800,
Lexus RC F 2015,35000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/9/92/FH6_Lexus_RC_F.png/revision/latest/scale-to-width-down/1200?cb=20260516175336,
Toyota Sports 800 Fanta Edition 1965,35000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/1/13/FH6_Toyota_Sports_800_Fanta_Edition.png/revision/latest?cb=20260513192319,
Volkswagen Class 5/1600,35000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/8/88/FH6_Volkswagen_Class_51600_Baja_Bug.png/revision/latest?cb=20260516181622,
Volkswagen Golf R 2022,35000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/3/30/FH6_Volkswagen_Golf_R_2022.png/revision/latest?cb=20260516181631,
Acura Integra A-Spec 2023,36000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/1/10/FH6_Acura_Integra_A-Spec.png/revision/latest/scale-to-width-down/1200?cb=20260511233047,
Chevrolet El Camino Super Sport 454 1970,36000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/c/c9/FH6_Chevrolet_El_Camino_Super_Sport_454.png/revision/latest/scale-to-width-down/1000?cb=20260516172729,
BMW iX xDrive50 2022,37000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/8/80/FH6_BMW_iX_xDrive50.png/revision/latest/scale-to-width-down/1200?cb=20260516172620,
Autozam AZ-1 1993,38000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/7/70/FH6_Autozam_AZ-1.png/revision/latest/scale-to-width-down/1200?cb=20260516171821,
MINI Cooper S 1965,39000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/3/35/FH6_MINI_Cooper_S.png/revision/latest/scale-to-width-down/1200?cb=20260516180354,
BMW M5 2012,40000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/4/45/FH6_BMW_M5_2012.png/revision/latest/scale-to-width-down/1200?cb=20260516172645,
Mazda RX-7 Type R 1992,40000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/1/1c/FH6_Mazda_RX-7_Type_R.png/revision/latest/scale-to-width-down/1200?cb=20260516175534,
Ford Transit SuperSportVan 2011,42000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/5/59/FH6_Ford_Transit_SuperSportVan.png/revision/latest?cb=20260516174009,
Toyota 4Runner TRD Pro 2019,42000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/d/de/FH6_Toyota_4Runner_TRD_Pro.png/revision/latest?cb=20260516181423,
Chevrolet Silverado LT Trail Boss 2020,43000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/0/08/FH6_Chevrolet_Silverado_LT_Trail_Boss.png/revision/latest?cb=20260516173038,
Honda Civic Type R 2023,43000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/2/2b/FH6_Honda_Civic_Type_R_2023.png/revision/latest/scale-to-width-down/1200?cb=20260516174801,
Cadillac XTS Limousine 2013,44000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/9/98/FH6_Cadillac_XTS_Limousine.png/revision/latest?cb=20260516173003,
Dodge Charger SRT Hellcat 2015,44000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/2/2a/FH6_Dodge_Charger_SRT_Hellcat.png/revision/latest/scale-to-width-down/1200?cb=20260516173318,
Alfa Romeo Giulia Quadrifoglio 2017,45000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/9/9e/FH6_Alfa_Romeo_Giulia_Quadrifoglio.png/revision/latest/scale-to-width-down/1200?cb=20260516171729,
Plymouth Barracuda Formula S 1968,45000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/6/6a/FH6_Plymouth_Barracuda_Formula-S.png/revision/latest/scale-to-width-down/1200?cb=20260516180834,
Toyota GR Corolla 2023,45000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/5/5c/FH6_Toyota_GR_Corolla.png/revision/latest?cb=20260516181438,
Toyota GR Supra 2020,45000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/5/5a/FH6_Toyota_GR_Supra.png/revision/latest/scale-to-width-down/1200?cb=20260516181440,
Nissan 370Z Nismo 2019,46000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/e/e4/FH6_Nissan_370Z_NISMO.png/revision/latest?cb=20260516180425,
BMW M5 1995,48000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/a/ab/FH6_BMW_M5_1995.png/revision/latest/scale-to-width-down/1200?cb=20260516172642,
Hyundai i20 N 2021,48000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/3/3f/FH6_Hyundai_i20_N.png/revision/latest/scale-to-width-down/1200?cb=20260516180630,
Land Rover Range Rover Sport SVR 2015,48000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/2/25/FH6_Land_Rover_Range_Rover_Sport_SVR.png/revision/latest/scale-to-width-down/1200?cb=20260516175331,
Audi RS 4 Avant 2018,50000,RARE,50,https://static.wikia.nocookie.net/forzamotorsport/images/3/31/FH6_Audi_RS_4_2018.png/revision/latest/scale-to-width-down/1200?cb=20260516171802,
Mercedes-AMG SLC 43 Final Edition 2020,50000,RARE,50,https://static.wikia.nocookie.net/forzamotorsport/images/6/6c/FH6_Mercedes-AMG_SLC_43_Final_Edition.png/revision/latest?cb=20260516175602,
Polaris RZR Pro XP Factory Racing Limited Edition 2021,50000,RARE,50,https://static.wikia.nocookie.net/forzamotorsport/images/7/77/FH6_Polaris_RZR_Pro_XP_Factory_Racing_Limited_Edition.png/revision/latest/scale-to-width-down/1200?cb=20260516180837,
SIERRA Cars RX3 2021,50000,RARE,50,https://static.wikia.nocookie.net/forzamotorsport/images/d/d6/FH6_Sierra_Cars_RX3.png/revision/latest/scale-to-width-down/1200?cb=20260516181159,
Audi RS 3 Sedan 2020,52000,RARE,50,https://static.wikia.nocookie.net/forzamotorsport/images/7/76/FH6_Audi_RS_3_Sedan.png/revision/latest/scale-to-width-down/1200?cb=20260516171800,
Dodge Challenger SRT Hellcat 2015,53000,RARE,50,https://static.wikia.nocookie.net/forzamotorsport/images/2/26/FH6_Dodge_Challenger_SRT_Hellcat.png/revision/latest/scale-to-width-down/1200?cb=20260516173313,
Plymouth Fury 1958,53000,RARE,50,https://static.wikia.nocookie.net/forzamotorsport/images/e/ec/FH6_Plymouth_Fury.png/revision/latest/scale-to-width-down/1200?cb=20260516180836,
Ariel Nomad 2016,54000,RARE,50,https://static.wikia.nocookie.net/forzamotorsport/images/e/ec/FH6_Ariel_Nomad.png/revision/latest/scale-to-width-down/1200?cb=20260516171740,
BMW M5 2009,54000,RARE,50,https://static.wikia.nocookie.net/forzamotorsport/images/5/5f/FH6_BMW_M5_2009.png/revision/latest/scale-to-width-down/1200?cb=20260516172644,
BMW M4 Coupé 2014,55000,RARE,50,https://static.wikia.nocookie.net/forzamotorsport/images/0/04/FH6_BMW_M4_Coupe.png/revision/latest/scale-to-width-down/1200?cb=20260516172638,
Cadillac CT4-V Blackwing 2022,55000,RARE,50,https://static.wikia.nocookie.net/forzamotorsport/images/8/84/FH6_Cadillac_CT4-V_Blackwing.png/revision/latest?cb=20260516172658,
Chevrolet Camaro Z28 1970,55000,RARE,50,https://static.wikia.nocookie.net/forzamotorsport/images/2/2d/FH6_Chevrolet_Camaro_Z28_1970.png/revision/latest/scale-to-width-down/1200?cb=20260516172708,
Chevrolet Camaro ZL1 2017,55000,RARE,50,https://static.wikia.nocookie.net/forzamotorsport/images/0/06/FH6_Chevrolet_Camaro_ZL1.png/revision/latest/scale-to-width-down/1200?cb=20260516172713,
Lancia Delta S4 1986,55000,RARE,50,https://static.wikia.nocookie.net/forzamotorsport/images/7/7b/FH6_Lancia_Delta_S4.png/revision/latest/scale-to-width-down/1200?cb=20260516175327,
Renault Mégane R26.R 2008,58000,RARE,50,https://static.wikia.nocookie.net/forzamotorsport/images/a/a3/FH6_Renault_Megane_R26.R.png/revision/latest/scale-to-width-down/1200?cb=20260516181145,
Audi RS 6 Avant 2015,60000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/1/18/FH6_Audi_RS_6_Avant_2015.png/revision/latest/scale-to-width-down/1200?cb=20260516172221,
Ford Mustang Shelby GT500 2013,60000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/1/1a/FH6_Ford_Mustang_Shelby_GT500_2013.png/revision/latest/scale-to-width-down/1200?cb=20260516174722,
Pontiac Firebird Trans Am 1977,60000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/6/6f/FH6_Pontiac_Firebird_Trans_Am_1977.png/revision/latest?cb=20260516180839,
Toyota Supra RZ 1998,60000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/e/eb/FH6_Toyota_Supra_RZ.png/revision/latest?cb=20260516181502,
BMW Z4 M Coupé 2008,63000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/8/89/FH6_BMW_Z4_M_Coupe.png/revision/latest/scale-to-width-down/1000?cb=20260516172653,
BMW M4 Competition Coupé 2021,64000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/4/44/FH6_BMW_M4_Competition_Coupe.png/revision/latest/scale-to-width-down/1200?cb=20260516172637,
Chevrolet Camaro Z/28 2015,65000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/b/bb/FH6_Chevrolet_Camaro_Z28_2015.png/revision/latest/scale-to-width-down/1200?cb=20260516172711,
Chevrolet Corvette Stingray Coupe 2020,65000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/5/55/FH6_Chevrolet_Corvette_Stingray_Coupe.png/revision/latest/scale-to-width-down/1200?cb=20260516172720,
Ford Escort RS Cosworth 1992,65000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/b/b8/FH6_Ford_Escort_RS_Cosworth.png/revision/latest/scale-to-width-down/1200?cb=20260516173927,
BMW M2 2023,67000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/7/78/FH6_BMW_M2.png/revision/latest/scale-to-width-down/1200?cb=20260516172626,
Chevrolet Bel Air 1957,69000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/4/48/FH6_Chevrolet_Bel_Air.png/revision/latest/scale-to-width-down/1200?cb=20260516172706,
Ford Capri RS3100,69000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/1/12/FH6_Ford_Capri_RS3100.png/revision/latest/scale-to-width-down/1200?cb=20260516173923,
BMW i8 2015,70000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/0/03/FH6_BMW_i8.png/revision/latest/scale-to-width-down/1200?cb=20260516172618,
BMW M5 1988,70000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/5/59/FH6_BMW_M5_1988.png/revision/latest/scale-to-width-down/1200?cb=20260516172641,
Chevrolet Camaro ZL1 1LE 2018,70000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/7/73/FH6_Chevrolet_Camaro_ZL1_1LE.png/revision/latest/scale-to-width-down/1200?cb=20260516172712,
Jeep Trailcat 2016,70000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/d/dc/FH6_Jeep_Trailcat.png/revision/latest?cb=20260516174833,
Mitsubishi Lancer Evolution VI GSR TM Edition 2001,70000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/2/2c/FH6_Mitsubishi_Lancer_Evolution_VI_GSR_TM_Edition.png/revision/latest?cb=20260516180409,
Toyota Land Cruiser 2025,70000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/4/4a/FH6_Toyota_Land_Cruiser_25.png/revision/latest?cb=20260513191927,
Nissan Skyline GT-R 1992,72000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/c/cc/FH6_Nissan_Skyline_GT-R_V-Spec_1992.png/revision/latest/scale-to-width-down/1200?cb=20260516180646,
Audi RS 4 2006,75000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/b/b9/FH6_Audi_RS_4.png/revision/latest/scale-to-width-down/1200?cb=20260516172216,
Chevrolet Camaro Super Sport Coupe 1969,75000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/7/75/FH6_Chevrolet_Camaro_Super_Sport_Coupe.png/revision/latest/scale-to-width-down/1200?cb=20260516173009,
Ford Mustang Boss 302 1969,75000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/4/41/FH6_Ford_Mustang_Boss_302.png/revision/latest/scale-to-width-down/1200?cb=20260516173949,
SIERRA Cars 700R 2021,75000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/4/41/FH6_Sierra_Cars_700R.png/revision/latest?cb=20260516181158,
Lexus LC 500 2021,79000,RARE,40,https://static.wikia.nocookie.net/forzamotorsport/images/6/61/FH6_Lexus_LC_500.png/revision/latest/scale-to-width-down/1200?cb=20260516175332,
Audi RS 7 Sportback 2021,80000,RARE,30,https://static.wikia.nocookie.net/forzamotorsport/images/7/7c/FH6_Audi_RS_7_Sportback_2021.png/revision/latest/scale-to-width-down/1200?cb=20260516172608,
Nissan GT-R Black Edition (R35) 2012,80000,RARE,30,https://static.wikia.nocookie.net/forzamotorsport/images/1/10/FH6_Nissan_GT-R_Black_Edition_R35.png/revision/latest/scale-to-width-down/1200?cb=20260516180628,
HSV GEN-F GTS 2014,81000,RARE,30,https://static.wikia.nocookie.net/forzamotorsport/images/8/83/FH6_HSV_GEN-F_GTS.png/revision/latest/scale-to-width-down/1200?cb=20260516174813,
Audi RS 6 Avant 2021,83000,RARE,30,https://static.wikia.nocookie.net/forzamotorsport/images/c/cc/FH6_Audi_RS_6_Avant_2021.png/revision/latest/scale-to-width-down/1200?cb=20260516172222,
Penhall The Cholla 2011,85000,RARE,30,https://static.wikia.nocookie.net/forzamotorsport/images/f/fa/FH6_Penhall_The_Cholla.png/revision/latest/scale-to-width-down/1200?cb=20260516180825,
Dodge Challenger SRT Super Stock 2022,87000,RARE,30,https://static.wikia.nocookie.net/forzamotorsport/images/4/49/FH6_Dodge_Challenger_SRT_Super_Stock.png/revision/latest/scale-to-width-down/1200?cb=20260516173314,
Ford Mustang Shelby GT350R 2016,88000,RARE,30,https://static.wikia.nocookie.net/forzamotorsport/images/9/96/FH6_Ford_Mustang_Shelby_GT350R.png/revision/latest/scale-to-width-down/1200?cb=20260516174721,
Cadillac CT5-V Blackwing 2022,90000,RARE,30,https://static.wikia.nocookie.net/forzamotorsport/images/f/f8/FH6_Cadillac_CT5-V_Blackwing.png/revision/latest/scale-to-width-down/1200?cb=20260516172659,
Chevrolet Chevelle Super Sport 454 1970,90000,RARE,30,https://static.wikia.nocookie.net/forzamotorsport/images/d/d2/FH6_Chevrolet_Chevelle_Super_Sport_454.png/revision/latest/scale-to-width-down/1200?cb=20260516172714,
Dodge Challenger SRT Demon 2018,90000,RARE,30,https://static.wikia.nocookie.net/forzamotorsport/images/f/f4/FH6_Dodge_Challenger_SRT_Demon.png/revision/latest?cb=20260516173311,
Mercedes-AMG GT S 2015,90000,RARE,30,https://static.wikia.nocookie.net/forzamotorsport/images/c/c9/FH6_Mercedes-AMG_GT_S.png/revision/latest/scale-to-width-down/1200?cb=20260516175559,
Jimco #179 Hammerhead Class 1 2020,95000,RARE,30,https://static.wikia.nocookie.net/forzamotorsport/images/e/ea/FH6_Jimco_179_Hammerhead_Class_1.png/revision/latest/scale-to-width-down/1200?cb=20260516175047,
BMW M8 Competition Coupé 2020,100000,RARE,20,https://static.wikia.nocookie.net/forzamotorsport/images/1/1b/FH6_BMW_M8_Competition_Coupe.png/revision/latest?cb=20260516172650,
Chevrolet Corvette Z06 2015,100000,RARE,20,https://static.wikia.nocookie.net/forzamotorsport/images/e/e1/FH6_Chevrolet_Corvette_Z06_2015.png/revision/latest/scale-to-width-down/1200?cb=20260516172722,
Maserati Ghibli Cup 1997,102000,RARE,20,https://static.wikia.nocookie.net/forzamotorsport/images/1/19/FH6_Maserati_Ghibli_Cup.png/revision/latest/scale-to-width-down/1200?cb=20260516175347,
Dodge Viper SRT-10 ACR 2008,115000,RARE,20,https://static.wikia.nocookie.net/forzamotorsport/images/9/99/FH6_Dodge_Viper_SRT10_ACR.png/revision/latest/scale-to-width-down/1200?cb=20260516173107,
Nissan GT-R (R35) 2017,115000,RARE,20,https://static.wikia.nocookie.net/forzamotorsport/images/2/24/FH6_Nissan_GT-R_R35.png/revision/latest/scale-to-width-down/1200?cb=20260516180629,
TVR Sagaris 2005,115000,RARE,20,https://static.wikia.nocookie.net/forzamotorsport/images/a/a8/FH6_TVR_Sagaris.png/revision/latest?cb=20260516181617,
Mercedes-AMG SL 63 2021,120000,RARE,20,https://static.wikia.nocookie.net/forzamotorsport/images/3/32/FH6_Mercedes-AMG_SL_63.png/revision/latest/scale-to-width-down/1200?cb=20260516175601,
Mercedes-Benz G 65 AMG 2013,120000,RARE,20,https://static.wikia.nocookie.net/forzamotorsport/images/9/94/FH6_Mercedes-Benz_G_65_AMG.png/revision/latest/scale-to-width-down/1200?cb=20260516175616,
Chevrolet Corvette ZR1 2009,125000,RARE,20,https://static.wikia.nocookie.net/forzamotorsport/images/a/a8/FH6_Chevrolet_Corvette_ZR1_2009.png/revision/latest/scale-to-width-down/1200?cb=20260516172727,
Ford Mustang Shelby GT500 2020,125000,RARE,20,https://static.wikia.nocookie.net/forzamotorsport/images/f/f8/FH6_Ford_Mustang_Shelby_GT500_2020.png/revision/latest/scale-to-width-down/1200?cb=20260516174723,
BMW 850CSi 1995,135000,RARE,20,https://static.wikia.nocookie.net/forzamotorsport/images/9/94/FH6_BMW_850CSi.png/revision/latest/scale-to-width-down/1200?cb=20260516172615,
Porsche 911 GT3 2004,135000,RARE,20,https://static.wikia.nocookie.net/forzamotorsport/images/2/25/FH6_Porsche_911_GT3_2004.png/revision/latest?cb=20260516180856,
SRT Viper GTS 2013,135000,RARE,20,https://static.wikia.nocookie.net/forzamotorsport/images/5/52/FH6_SRT_Viper_GTS.png/revision/latest?cb=20260516181200,
Renault 5 Turbo 1980,143000,RARE,20,https://static.wikia.nocookie.net/forzamotorsport/images/5/51/FH6_Renault_5_Turbo.png/revision/latest/scale-to-width-down/1200?cb=20260516181142,
Porsche 911 Carrera S 2019,145000,RARE,20,https://static.wikia.nocookie.net/forzamotorsport/images/0/08/FH6_Porsche_911_Carrera_S.png/revision/latest/scale-to-width-down/1200?cb=20260516180849,
BMW M5 CS 2022,150000,RARE,20,https://static.wikia.nocookie.net/forzamotorsport/images/b/b9/FH6_BMW_M5_CS.png/revision/latest/scale-to-width-down/1200?cb=20260516172646,
Porsche 928 GTS 1993,150000,RARE,20,https://static.wikia.nocookie.net/forzamotorsport/images/6/63/FH6_Porsche_928.png/revision/latest?cb=20260516180910,
Opel Manta 400 1984,152000,RARE,20,https://static.wikia.nocookie.net/forzamotorsport/images/8/83/FH6_Opel_Manta_400.png/revision/latest/scale-to-width-down/1200?cb=20260516180658,
