name,value,rarity,weight,image,desc
Ford FPV Limited Edition Pursuit Ute 2014,40000,COMMON,70,https://static.wikia.nocookie.net/forzamotorsport/images/0/06/FH6_Ford_FPV_Limited_Edition_Pursuit_Ute.png/revision/latest/scale-to-width-down/1200?cb=20260516173945,
Ford Mustang SVT Cobra R 1993,84000,COMMON,70,https://static.wikia.nocookie.net/forzamotorsport/images/e/ee/FH6_Ford_Mustang_SVT_Cobra_R_1993.png/revision/latest/scale-to-width-down/1200?cb=20260516174725,
Ford Mustang SVT Cobra R 2000,153000,COMMON,10,https://static.wikia.nocookie.net/forzamotorsport/images/1/10/FH6_Ford_Mustang_SVT_Cobra_R_2000.png/revision/latest/scale-to-width-down/1200?cb=20260516174724,
Ford Super Duty F-450 DRW PLATINUM 2020,65000,COMMON,70,https://static.wikia.nocookie.net/forzamotorsport/images/1/17/FH6_Ford_F-450_Super_Duty_DRW_Platinum.png/revision/latest/scale-to-width-down/1200?cb=20260516174712,
GMC Jimmy 1970,60000,COMMON,70,https://static.wikia.nocookie.net/forzamotorsport/images/d/dd/FH6_GMC_Jimmy.png/revision/latest/scale-to-width-down/1200?cb=20260516174733,
Honda Acty 1994,9000,COMMON,90,https://static.wikia.nocookie.net/forzamotorsport/images/e/e1/FH6_Abarth_595_esseesse.png/revision/latest/scale-to-width-down/1200?cb=20260516171717,
Honda Civic RS 1974,14000,COMMON,85,https://static.wikia.nocookie.net/forzamotorsport/images/0/04/FH6_Honda_Civic_RS.png/revision/latest/scale-to-width-down/1200?cb=20260516174751,
Honda Civic Type R 1997,30000,COMMON,75,https://static.wikia.nocookie.net/forzamotorsport/images/3/3b/FH6_Honda_Civic_Type_R_1997.png/revision/latest/scale-to-width-down/1200?cb=20260516174754,
Honda Civic Type R 2004,15000,COMMON,85,https://static.wikia.nocookie.net/forzamotorsport/images/c/c2/FH6_Honda_Civic_Type_R_2004.png/revision/latest/scale-to-width-down/1200?cb=20260516174755,
Honda Civic Type R 2007,17000,COMMON,85,https://static.wikia.nocookie.net/forzamotorsport/images/9/95/FH6_Honda_Civic_Type_R_2007.png/revision/latest/scale-to-width-down/1200?cb=20260516174756,
Honda Civic Type R 2015,30000,COMMON,75,https://static.wikia.nocookie.net/forzamotorsport/images/7/72/FH6_Honda_Civic_Type_R_2015.png/revision/latest/scale-to-width-down/1200?cb=20260516174758,
Honda CR-X SiR 1991,250000,COMMON,5,https://static.wikia.nocookie.net/forzamotorsport/images/e/e4/FH6_Honda_CRX_SiR.png/revision/latest/scale-to-width-down/1200?cb=20260516175035,
Honda e 2022,30000,COMMON,75,https://static.wikia.nocookie.net/forzamotorsport/images/b/b4/FH6_Honda_e.png/revision/latest/scale-to-width-down/1200?cb=20260511231437,
Honda Prelude Si 1994,15000,COMMON,85,https://static.wikia.nocookie.net/forzamotorsport/images/7/73/FH6_Honda_Prelude_Si.png/revision/latest/scale-to-width-down/1200?cb=20260516175041,
Honda S2000,55000,COMMON,70,https://static.wikia.nocookie.net/forzamotorsport/images/2/22/FH6_Honda_S2000.png/revision/latest/scale-to-width-down/1200?cb=20260516175046,
Honda S800 1970,40000,COMMON,70,https://static.wikia.nocookie.net/forzamotorsport/images/6/6a/FH6_Honda_S800.png/revision/latest/scale-to-width-down/1200?cb=20260516175044,
HSV Limited Edition Gen-F GTS Maloo 2014,65000,COMMON,70,https://static.wikia.nocookie.net/forzamotorsport/images/3/31/FH6_HSV_Limited_Edition_Gen-F_GTS_Maloo.png/revision/latest/scale-to-width-down/1200?cb=20260516174814,
Jeep Grand Cherokee Trackhawk 2018,72000,COMMON,70,https://static.wikia.nocookie.net/forzamotorsport/images/0/0c/FH6_Jeep_Grand_Cherokee_Trackhawk.png/revision/latest/scale-to-width-down/1200?cb=20260516174828,
Jeep JT 2020,36000,COMMON,75,https://static.wikia.nocookie.net/forzamotorsport/images/1/10/FH6_Jeep_JT.png/revision/latest/scale-to-width-down/1200?cb=20260516174831,
Jeep Wrangler Rubicon 2012,16000,COMMON,85,https://static.wikia.nocookie.net/forzamotorsport/images/e/e7/FH6_Jeep_Wrangler_Rubicon.png/revision/latest/scale-to-width-down/1200?cb=20260516174835,
Lancia Delta HF Integrale Evo 1992,110000,COMMON,10,https://static.wikia.nocookie.net/forzamotorsport/images/f/ff/FH6_Lancia_Delta_HF_Integrale_Evo.png/revision/latest/scale-to-width-down/1200?cb=20260516175326,
Land Rover Defender 110 X 2020,250000,COMMON,5,https://static.wikia.nocookie.net/forzamotorsport/images/1/12/FH6_Land_Rover_Defender_110_X.png/revision/latest/scale-to-width-down/1200?cb=20260516175330,
Lotus Elise Series 1 Sport 190 1999,47000,COMMON,70,https://static.wikia.nocookie.net/forzamotorsport/images/4/48/FH6_Lotus_Elise_Series_1_Sport_190.png/revision/latest/scale-to-width-down/1200?cb=20260516175339,
Mazda Mazdaspeed 3 2010,25000,COMMON,80,https://static.wikia.nocookie.net/forzamotorsport/images/0/0d/FH6_Mazda_Mazdaspeed_3.png/revision/latest/scale-to-width-down/1200?cb=20260516175357,
Mazda Mazdaspeed MX-5 2005,21000,COMMON,80,https://static.wikia.nocookie.net/forzamotorsport/images/9/9d/FH6_Mazda_Mazdaspeed_MX-5.png/revision/latest/scale-to-width-down/1200?cb=20260516175358,
Mazda MX-5 2013,28000,COMMON,80,https://static.wikia.nocookie.net/forzamotorsport/images/9/91/FH6_Mazda_MX-5_2013.png/revision/latest/scale-to-width-down/1200?cb=20260516175359,
Mazda MX-5 Miata 1994,15000,COMMON,85,https://static.wikia.nocookie.net/forzamotorsport/images/4/4d/FH6_Mazda_MX-5_Miata_1994.png/revision/latest/scale-to-width-down/1200?cb=20260516175403,
Mazda RX-3 1973,73000,COMMON,70,https://static.wikia.nocookie.net/forzamotorsport/images/8/8a/FH6_Mazda_RX-3.png/revision/latest/scale-to-width-down/1200?cb=20260516175407,
Mercedes-Benz AMG Hammer Coupe 1987,225000,COMMON,5,https://static.wikia.nocookie.net/forzamotorsport/images/c/cf/FH6_Mercedes-Benz_AMG_Hammer_Coupe.png/revision/latest/scale-to-width-down/1200?cb=20260516175610,
Mercedes-Benz X-Class 2018,50000,COMMON,70,https://static.wikia.nocookie.net/forzamotorsport/images/a/a1/FH6_Mercedes-Benz_X-Class.png/revision/latest/scale-to-width-down/1200?cb=20260516175619,
Mitsubishi Eclipse GSX 1995,35000,COMMON,75,https://static.wikia.nocookie.net/forzamotorsport/images/9/97/FH6_Mitsubishi_Eclipse_GSX.png/revision/latest/scale-to-width-down/1200?cb=20260516180402,
Mitsubishi GTO 1997,20000,COMMON,85,https://static.wikia.nocookie.net/forzamotorsport/images/9/96/FH6_Mitsubishi_GTO.png/revision/latest/scale-to-width-down/1200?cb=20260516180406,
Nissan 370Z 2010,250000,COMMON,5,https://static.wikia.nocookie.net/forzamotorsport/images/b/b5/FH6_Nissan_370Z.png/revision/latest/scale-to-width-down/1200?cb=20260516180426,
Nissan Fairlady Z 2003,18000,COMMON,85,https://static.wikia.nocookie.net/forzamotorsport/images/e/ec/FH6_Nissan_Fairlady_Z.png/revision/latest/scale-to-width-down/1200?cb=20260516180429,
Nissan Silvia K's 1989,40000,COMMON,70,https://static.wikia.nocookie.net/forzamotorsport/images/3/3f/FH6_Nissan_Silvia_K%27s_1989.png/revision/latest/scale-to-width-down/1200?cb=20260516180639,
Nissan Silvia K's 1994,20000,COMMON,85,https://static.wikia.nocookie.net/forzamotorsport/images/c/c8/FH6_Nissan_Silvia_K%27s_1994.png/revision/latest/scale-to-width-down/1200?cb=20260516180640,
Nissan Silvia K's Aero 1998,22000,COMMON,80,https://static.wikia.nocookie.net/forzamotorsport/images/3/33/FH6_Nissan_Silvia_K%27s_AERO.png/revision/latest/scale-to-width-down/1200?cb=20260516180641,
Nissan Silvia Spec-R 2002,44000,COMMON,70,https://static.wikia.nocookie.net/forzamotorsport/images/0/07/FH6_Nissan_Silvia_Spec-R.png/revision/latest/scale-to-width-down/1200?cb=20260516180643,
Pontiac Firebird Trans Am GTA 1987,25000,COMMON,80,https://static.wikia.nocookie.net/forzamotorsport/images/3/3b/FH6_Pontiac_Firebird_Trans_Am_GTA.png/revision/latest/scale-to-width-down/1200?cb=20260516180841,
Porsche Taycan Turbo S 2020,200000,COMMON,5,https://static.wikia.nocookie.net/forzamotorsport/images/7/75/FH6_Porsche_Taycan_Turbo_S.png/revision/latest/scale-to-width-down/1200?cb=20260516181136,
Ram 1500,100000,COMMON,10,https://static.wikia.nocookie.net/forzamotorsport/images/0/0a/FH6_Ram_1500_TRX.png/revision/latest/scale-to-width-down/1200?cb=20260513191203,
Reliant Supervan III 1972,39000,COMMON,75,https://static.wikia.nocookie.net/forzamotorsport/images/3/38/FH6_Reliant_Supervan_III.png/revision/latest/scale-to-width-down/1200?cb=20260516181139,
Renault 8 Gordini 1967,250000,COMMON,5,https://static.wikia.nocookie.net/forzamotorsport/images/6/63/FH6_Renault_8_Gordini.png/revision/latest/scale-to-width-down/1200?cb=20260516181140,
Renault Clio Williams 1993,30000,COMMON,75,https://static.wikia.nocookie.net/forzamotorsport/images/d/d1/FH6_Renault_Clio_Williams.png/revision/latest/scale-to-width-down/1200?cb=20260516181143,
Renault Megane RS 250 2010,14000,COMMON,85,https://static.wikia.nocookie.net/forzamotorsport/images/4/46/FH6_Renault_Megane_R.S._250.png/revision/latest/scale-to-width-down/1200?cb=20260516181144,
Subaru BRAT GL 1980,20000,COMMON,85,https://static.wikia.nocookie.net/forzamotorsport/images/c/c9/FH6_Subaru_BRAT_GL.png/revision/latest/scale-to-width-down/1200?cb=20260516181201,
Subaru BRZ 2013,25000,COMMON,80,https://static.wikia.nocookie.net/forzamotorsport/images/6/65/FH6_Subaru_BRZ_2013.png/revision/latest/scale-to-width-down/1200?cb=20260516181202,
Subaru IMPREZA WRX STI 2004,30000,COMMON,75,https://static.wikia.nocookie.net/forzamotorsport/images/e/ee/FH6_Subaru_Impreza_WRX_STi_2004.png/revision/latest/scale-to-width-down/1200?cb=20260516181210,
Subaru IMPREZA WRX STI 2005,35000,COMMON,75,https://static.wikia.nocookie.net/forzamotorsport/images/8/8f/FH6_Subaru_Impreza_WRX_STi_2005.png/revision/latest/scale-to-width-down/1200?cb=20260516181211,
Subaru LEGACY B4 2.0 GT 2005,10000,COMMON,80,https://static.wikia.nocookie.net/forzamotorsport/images/d/d9/FH6_Acura_RSX_Type-S.png/revision/latest/scale-to-width-down/1200?cb=20260516171723,
Subaru LEGACY RS 1990,15000,COMMON,85,https://static.wikia.nocookie.net/forzamotorsport/images/4/47/FH6_Subaru_Legacy_RS.png/revision/latest/scale-to-width-down/1200?cb=20260516181216,
Subaru STI S209 2019,250000,COMMON,5,https://static.wikia.nocookie.net/forzamotorsport/images/1/13/FH6_Subaru_STI_S209.png/revision/latest/scale-to-width-down/1200?cb=20260516181412,
Subaru SVX 1996,13000,COMMON,85,https://static.wikia.nocookie.net/forzamotorsport/images/7/70/FH6_Subaru_SVX.png/revision/latest/scale-to-width-down/1200?cb=20260516181414,
Subaru WRX STI 2015,27000,COMMON,80,https://static.wikia.nocookie.net/forzamotorsport/images/7/7e/FH6_Subaru_WRX_STI_2015.png/revision/latest/scale-to-width-down/1200?cb=20260516181419,
Toyota Celica GT-Four ST205 1994,27000,COMMON,80,https://static.wikia.nocookie.net/forzamotorsport/images/6/6f/FH6_Toyota_Celica_GT-Four_ST205.png/revision/latest/scale-to-width-down/1200?cb=20260516181431,
Toyota Crown Super Deluxe Taxi 2005,10000,COMMON,80,https://static.wikia.nocookie.net/forzamotorsport/images/4/40/FH6_Acura_Integra_Type-R.png/revision/latest/scale-to-width-down/1200?cb=20260516171721,
Toyota FJ40 1979,103000,COMMON,10,https://static.wikia.nocookie.net/forzamotorsport/images/b/b7/FH6_Toyota_FJ40.png/revision/latest/scale-to-width-down/1200?cb=20260516181437,
Toyota GR86 2022,28000,COMMON,80,https://static.wikia.nocookie.net/forzamotorsport/images/c/c5/FH6_Toyota_GR86.png/revision/latest/scale-to-width-down/1200?cb=20260516181442,
Toyota JPN Taxi 2017,25000,COMMON,80,https://static.wikia.nocookie.net/forzamotorsport/images/f/fe/FH6_Toyota_JPN_Taxi.png/revision/latest/scale-to-width-down/1200?cb=20260511231252,
Toyota Starlet Glanza V 1996,250000,COMMON,5,https://static.wikia.nocookie.net/forzamotorsport/images/d/d5/FH6_Toyota_Starlet_Glanza_V.png/revision/latest/scale-to-width-down/1200?cb=20260516181459,
Volkswagen Corrado VR6 1995,30000,COMMON,75,https://static.wikia.nocookie.net/forzamotorsport/images/7/71/FH6_Volkswagen_Corrado_VR6.png/revision/latest/scale-to-width-down/1200?cb=20260516181623,
Volkswagen Golf Gti 16v Mk2 1992,22000,COMMON,80,https://static.wikia.nocookie.net/forzamotorsport/images/1/19/FH6_Volkswagen_Golf_Gti_16v_Mk2.png/revision/latest/scale-to-width-down/1200?cb=20260516181625,
Volkswagen Golf GTI 1983,18000,COMMON,85,https://static.wikia.nocookie.net/forzamotorsport/images/b/bb/FH6_Volkswagen_Golf_GTI.png/revision/latest/scale-to-width-down/1200?cb=20260516181626,
Volkswagen Golf R 2014,27000,COMMON,80,https://static.wikia.nocookie.net/forzamotorsport/images/7/71/FH6_Volkswagen_Golf_R_2014.png/revision/latest/scale-to-width-down/1200?cb=20260516181628,
Volkswagen Golf R 2021,29000,COMMON,80,https://static.wikia.nocookie.net/forzamotorsport/images/6/6f/FH6_Volkswagen_Golf_R_2021.png/revision/latest/scale-to-width-down/1200?cb=20260516181629,
Volvo 242 Turbo Evolution 1983,30000,COMMON,75,https://static.wikia.nocookie.net/forzamotorsport/images/2/25/FH6_Volvo_242_Turbo_Evolution.png/revision/latest/scale-to-width-down/1200?cb=20260516181637,
Ferrari J50 2017,2500000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/9/91/FH6_Ferrari_J50.png/revision/latest/scale-to-width-down/1200?cb=20260516173908,
